merch_state,month_date,breakfast_lunch_cost,dinner_cost,median_meal_cost,transaction_count,unique_visitors,data_quality_flag,period_start,period_end,calculation_timestamp
LA,2025-07-01,23.290000915527344,44.560001373291016,32.560001373291016,6628098,21697,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NV,2025-07-01,24.600000381469727,48.939998626708984,34.330001831054688,6596592,22380,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
PA,2025-07-01,19.770000457763672,37.869998931884766,27.430000305175781,6373741,26965,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MO,2025-07-01,23.1200008392334,45.25,32.75,6253306,25784,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MS,2025-07-01,21.329999923706055,40.709999084472656,29.940000534057617,6109995,18498,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
AZ,2025-07-01,21.579999923706055,43.270000457763672,30.700000762939453,5847219,20044,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MN,2025-07-01,20.180000305175781,39.770000457763672,28.459999084472656,5368065,24690,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
KS,2025-07-01,19.319999694824219,37.479999542236328,27.069999694824219,5340542,18388,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NY,2025-07-01,18.540000915527344,39.049999237060547,26.649999618530273,5297815,27841,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MI,2025-07-01,22.530000686645508,42.180000305175781,31.329999923706055,5189312,24177,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
AL,2025-07-01,27.690000534057617,56.779998779296875,39.599998474121094,5084382,18780,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
WA,2025-07-01,21.790000915527344,42.340000152587891,30.069999694824219,5027279,20734,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
KY,2025-07-01,22.909999847412109,42.619998931884766,31.680000305175781,4682851,19055,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NM,2025-07-01,24.510000228881836,46.099998474121094,34.270000457763672,4377570,14973,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
OH,2025-07-01,22.209999084472656,41.470001220703125,30.670000076293945,3987134,18744,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MD,2025-07-01,22.409999847412109,47.819999694824219,32.639999389648438,3943927,17312,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
AR,2025-07-01,22.920000076293945,43.349998474121094,32.2400016784668,3924461,14114,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
IN,2025-07-01,21.610000610351562,40.0,29.430000305175781,3904157,16596,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
HI,2025-07-01,22.809999465942383,47.090000152587891,32.5099983215332,3848909,12202,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MA,2025-07-01,19.5,41.860000610351562,28.1200008392334,3094281,13758,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
UT,2025-07-01,17.3700008392334,34.189998626708984,24.3700008392334,3090822,14107,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
IA,2025-07-01,19.399999618530273,37.610000610351562,27.239999771118164,2941304,12574,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
OR,2025-07-01,20.020000457763672,40.270000457763672,28.159999847412109,2846276,11679,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NJ,2025-07-01,21.170000076293945,44.0099983215332,30.420000076293945,2846079,14899,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
SD,2025-07-01,21.690000534057617,42.459999084472656,31.040000915527344,2683450,10911,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
DE,2025-07-01,7.71999979019165,23.5,12.010000228881836,2309551,9260,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
WV,2025-07-01,19.559999465942383,38.159999847412109,27.840000152587891,2285859,7888,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
ID,2025-07-01,21.229999542236328,42.889999389648438,30.959999084472656,2124291,7808,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
WY,2025-07-01,22.6200008392334,43.150001525878906,31.770000457763672,1934857,7415,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MT,2025-07-01,23.309999465942383,44.959999084472656,32.7599983215332,1915463,7690,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NE,2025-07-01,21.440000534057617,40.560001373291016,29.799999237060547,1605129,7717,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
ND,2025-07-01,20.190000534057617,39.099998474121094,28.409999847412109,1257878,4750,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
DC,2025-07-01,16.139999389648438,33.459999084472656,22.1299991607666,1228510,5162,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
ME,2025-07-01,26.530000686645508,56.950000762939453,39.069999694824219,1108564,6465,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
CT,2025-07-01,20.510000228881836,41.299999237060547,28.850000381469727,863503,4344,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NH,2025-07-01,29.780000686645508,56.840000152587891,41.560001373291016,828105,5276,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
RI,2025-07-01,22.0,46.209999084472656,32.119998931884766,450748,2560,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
VT,2025-07-01,18.159999847412109,37.0099983215332,25.799999237060547,391842,2046,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
XX,2025-07-01,7.6100001335144043,17.329999923706055,11.390000343322754,4967,28,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
TX,2025-08-01,20.950000762939453,41.0,29.270000457763672,21270368,69504,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
CA,2025-08-01,20.8700008392334,43.099998474121094,29.889999389648438,19580445,78897,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
FL,2025-08-01,25.159999847412109,52.069999694824219,36.360000610351562,15673430,57630,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
TN,2025-08-01,23.700000762939453,43.970001220703125,33.389999389648438,12459707,41675,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
CO,2025-08-01,19.540000915527344,38.049999237060547,27.1200008392334,10351079,57871,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
VA,2025-08-01,21.090000152587891,41.560001373291016,29.840000152587891,10249777,29630,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
OK,2025-08-01,14.710000038146973,30.280000686645508,20.709999084472656,9470626,26289,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
WI,2025-08-01,19.889999389648438,40.049999237060547,28.450000762939453,8990069,39735,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
IL,2025-08-01,18.209999084472656,36.930000305175781,25.569999694824219,8251130,45254,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NC,2025-08-01,24.200000762939453,46.529998779296875,33.790000915527344,8185420,29565,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
GA,2025-08-01,19.569999694824219,37.340000152587891,27.239999771118164,7891835,33197,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
AK,2025-08-01,24.909999847412109,48.200000762939453,35.0,7343583,21559,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MS,2025-08-01,19.739999771118164,38.340000152587891,27.780000686645508,6624242,20060,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
PA,2025-08-01,19.389999389648438,37.979999542236328,27.139999389648438,6552165,29008,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
LA,2025-08-01,22.149999618530273,42.720001220703125,31.020000457763672,6394543,21284,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NV,2025-08-01,24.6200008392334,48.369998931884766,34.25,6356111,22115,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MO,2025-08-01,22.069999694824219,43.360000610351562,31.680000305175781,5844265,25050,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
KS,2025-08-01,18.950000762939453,37.450000762939453,26.829999923706055,5748830,19841,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
SC,2025-08-01,24.579999923706055,52.049999237060547,36.040000915527344,5724950,19983,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
AZ,2025-08-01,21.059999465942383,42.040000915527344,30.040000915527344,5639803,19903,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MN,2025-08-01,19.8700008392334,39.400001525878906,28.0,5444670,26278,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MI,2025-08-01,21.3799991607666,41.069999694824219,30.1299991607666,5154254,24125,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NY,2025-08-01,18.6299991607666,39.209999084472656,26.670000076293945,5108615,28415,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
WA,2025-08-01,21.530000686645508,41.779998779296875,29.690000534057617,5009281,20967,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
KY,2025-08-01,22.229999542236328,41.979999542236328,31.1200008392334,4606136,19417,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
AL,2025-08-01,24.079999923706055,47.470001220703125,34.209999084472656,4333342,16804,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NM,2025-08-01,24.950000762939453,46.0099983215332,34.569999694824219,4325097,14749,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
OH,2025-08-01,20.510000228881836,39.409999847412109,28.6299991607666,4048636,19343,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
AR,2025-08-01,22.079999923706055,42.330001831054688,31.260000228881836,3958123,14079,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
IN,2025-08-01,20.3799991607666,38.090000152587891,27.989999771118164,3871425,16744,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MD,2025-08-01,22.649999618530273,48.25,32.9900016784668,3648440,16421,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
IA,2025-08-01,16.3799991607666,33.919998168945312,23.540000915527344,3530746,14587,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
HI,2025-08-01,23.059999465942383,46.779998779296875,32.849998474121094,3473504,11551,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MA,2025-08-01,19.809999465942383,42.560001373291016,28.969999313354492,3143239,14436,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
UT,2025-08-01,16.809999465942383,33.610000610351562,23.819999694824219,3077886,14124,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
OR,2025-08-01,20.030000686645508,40.209999084472656,28.430000305175781,2817580,11396,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
SD,2025-08-01,22.1299991607666,42.619998931884766,30.959999084472656,2721624,11159,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NJ,2025-08-01,21.219999313354492,44.200000762939453,30.760000228881836,2720813,14266,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
WV,2025-08-01,19.3799991607666,38.330001831054688,27.819999694824219,2403860,8422,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
DE,2025-08-01,7.3499999046325684,20.399999618530273,10.920000076293945,2349780,8944,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
ID,2025-08-01,21.610000610351562,42.819999694824219,31.139999389648438,2109543,7899,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MT,2025-08-01,22.659999847412109,43.919998168945312,31.770000457763672,1840427,7389,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
WY,2025-08-01,22.25,41.919998168945312,30.850000381469727,1757313,6732,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NE,2025-08-01,21.209999084472656,40.840000152587891,29.690000534057617,1668635,7942,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
ND,2025-08-01,19.959999084472656,38.880001068115234,27.569999694824219,1233463,4929,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
ME,2025-08-01,26.909999847412109,57.540000915527344,39.360000610351562,1134953,6851,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
DC,2025-08-01,15.9399995803833,32.319999694824219,22.239999771118164,1003793,4787,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NH,2025-08-01,28.729999542236328,58.119998931884766,41.729999542236328,902225,5750,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
CT,2025-08-01,20.110000610351562,40.939998626708984,28.739999771118164,902224,4681,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
RI,2025-08-01,21.549999237060547,46.770000457763672,31.729999542236328,452219,2635,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
VT,2025-08-01,18.600000381469727,40.680000305175781,26.75,416127,2302,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
XX,2025-08-01,11.1899995803833,13.220000267028809,11.819999694824219,3838,19,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
TX,2025-09-01,20.139999389648438,38.680000305175781,27.75,18936027,63232,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
CA,2025-09-01,19.979999542236328,40.889999389648438,28.149999618530273,16299153,68309,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
FL,2025-09-01,23.530000686645508,47.709999084472656,33.790000915527344,12977224,49426,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
TN,2025-09-01,23.0,42.75,32.450000762939453,10849626,36517,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
VA,2025-09-01,19.209999084472656,38.029998779296875,26.920000076293945,9397812,25991,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
CO,2025-09-01,19.180000305175781,36.970001220703125,26.430000305175781,8916395,50769,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
OK,2025-09-01,13.909999847412109,27.909999847412109,19.3799991607666,8791229,24700,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
IL,2025-09-01,17.309999465942383,34.430000305175781,24.0,7676254,40908,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
WI,2025-09-01,17.530000686645508,35.110000610351562,24.8799991607666,7352241,30248,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
GA,2025-09-01,19.200000762939453,35.799999237060547,26.180000305175781,7201494,31273,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NC,2025-09-01,23.3799991607666,43.880001068115234,32.349998474121094,6908201,25365,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MS,2025-09-01,18.549999237060547,34.569999694824219,25.010000228881836,6706476,19910,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
LA,2025-09-01,21.899999618530273,41.110000610351562,30.200000762939453,6147570,20782,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
PA,2025-09-01,18.0,34.7400016784668,25.159999847412109,5882484,25332,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NV,2025-09-01,24.659999847412109,47.909999847412109,34.090000152587891,5879812,21164,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
AZ,2025-09-01,20.030000686645508,39.419998168945312,28.239999771118164,5649393,19201,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
KS,2025-09-01,17.780000686645508,34.2599983215332,24.399999618530273,5508386,18850,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
AK,2025-09-01,24.3700008392334,46.279998779296875,33.849998474121094,5475315,16441,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MO,2025-09-01,20.040000915527344,38.909999847412109,28.280000686645508,5045392,21505,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MN,2025-09-01,18.659999847412109,37.200000762939453,26.360000610351562,4542153,20847,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
KY,2025-09-01,21.100000381469727,39.569999694824219,29.299999237060547,4443444,18221,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NY,2025-09-01,16.719999313354492,34.950000762939453,23.75,4441062,24137,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
SC,2025-09-01,22.5,45.779998779296875,32.290000915527344,4267211,15047,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
WA,2025-09-01,21.200000762939453,41.139999389648438,29.319999694824219,4192448,17624,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MI,2025-09-01,19.479999542236328,37.349998474121094,27.229999542236328,4086991,18270,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NM,2025-09-01,24.409999847412109,43.790000915527344,33.389999389648438,3896680,13693,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
IN,2025-09-01,18.819999694824219,34.419998168945312,25.510000228881836,3876333,15912,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
OH,2025-09-01,18.860000610351562,36.2400016784668,26.1200008392334,3633499,16417,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
AL,2025-09-01,22.190000534057617,43.819999694824219,31.3799991607666,3601997,14396,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
AR,2025-09-01,20.3700008392334,38.580001831054688,28.25,3550905,12718,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
IA,2025-09-01,13.789999961853027,27.700000762939453,19.350000381469727,3524721,12571,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
HI,2025-09-01,22.360000610351562,45.4900016784668,31.520000457763672,3193243,10441,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
UT,2025-09-01,16.229999542236328,31.930000305175781,22.760000228881836,2779540,12591,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MA,2025-09-01,17.040000915527344,36.430000305175781,24.319999694824219,2658967,11820,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MD,2025-09-01,22.590000152587891,45.380001068115234,32.319999694824219,2484342,11785,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
OR,2025-09-01,19.139999389648438,37.950000762939453,26.889999389648438,2361971,9963,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
WV,2025-09-01,17.969999313354492,35.069999694824219,25.280000686645508,2283016,7720,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
SD,2025-09-01,20.010000228881836,39.439998626708984,28.569999694824219,2104707,8724,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
DE,2025-09-01,6.7899999618530273,12.069999694824219,7.9600000381469727,1885116,6110,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
ID,2025-09-01,20.049999237060547,40.590000152587891,29.149999618530273,1738558,6357,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NJ,2025-09-01,22.340000152587891,43.7599983215332,31.579999923706055,1645411,8697,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
WY,2025-09-01,22.530000686645508,41.229999542236328,30.719999313354492,1525560,5805,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MT,2025-09-01,22.399999618530273,42.520000457763672,31.149999618530273,1509253,5962,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NE,2025-09-01,20.149999618530273,38.729999542236328,28.219999313354492,1480563,7149,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
ND,2025-09-01,19.170000076293945,36.840000152587891,26.430000305175781,1164976,4917,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
DC,2025-09-01,15.859999656677246,32.270000457763672,21.850000381469727,969425,4504,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
CT,2025-09-01,17.200000762939453,36.720001220703125,24.840000152587891,826153,3845,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
ME,2025-09-01,28.1299991607666,55.319999694824219,39.979999542236328,741466,4238,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NH,2025-09-01,23.639999389648438,47.590000152587891,34.540000915527344,592567,3449,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
RI,2025-09-01,15.600000381469727,37.619998931884766,23.649999618530273,372154,1837,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
VT,2025-09-01,16.540000915527344,34.2599983215332,23.420000076293945,365783,1960,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
XX,2025-09-01,10.1899995803833,13.579999923706055,12.9399995803833,6175,28,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
TX,2025-10-01,20.069999694824219,38.790000915527344,27.75,20373827,68819,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
CA,2025-10-01,20.319999694824219,41.630001068115234,28.770000457763672,16212452,66303,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
FL,2025-10-01,24.610000610351562,49.680000305175781,35.130001068115234,14418979,53257,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
TN,2025-10-01,23.510000228881836,43.7599983215332,33.139999389648438,12648666,41248,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
OK,2025-10-01,14.180000305175781,28.360000610351562,19.670000076293945,9407518,26534,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
VA,2025-10-01,19.329999923706055,37.380001068115234,26.809999465942383,9319341,26487,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
CO,2025-10-01,19.079999923706055,36.720001220703125,26.1299991607666,8689147,50946,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
GA,2025-10-01,19.6299991607666,36.919998168945312,26.959999084472656,7652832,33708,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
IL,2025-10-01,17.489999771118164,34.680000305175781,24.25,7338767,39280,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
WI,2025-10-01,17.989999771118164,36.119998931884766,25.6299991607666,7195190,29967,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
LA,2025-10-01,21.739999771118164,41.889999389648438,30.290000915527344,6679545,22604,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MS,2025-10-01,19.319999694824219,36.479999542236328,26.459999084472656,6671392,19927,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NC,2025-10-01,22.530000686645508,42.659999847412109,31.409999847412109,6605502,25142,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
AK,2025-10-01,25.229999542236328,48.319999694824219,35.380001068115234,6402431,15866,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
AZ,2025-10-01,20.790000915527344,41.25,29.260000228881836,6294983,21868,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NV,2025-10-01,24.819999694824219,48.810001373291016,34.680000305175781,6257589,22538,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
PA,2025-10-01,18.409999847412109,36.619998931884766,25.899999618530273,5897169,25408,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
KS,2025-10-01,17.899999618530273,34.930000305175781,24.840000152587891,5765976,19530,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MO,2025-10-01,20.680000305175781,39.889999389648438,29.059999465942383,5145761,22012,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
KY,2025-10-01,21.489999771118164,40.590000152587891,29.649999618530273,4565058,19075,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
